ç  13881794      1   91 TAIS JAQUILINE PAZZINI ME                04.04.2011                5.000,00 0                 0                 29.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  13896347      1    6 MARIA ORTIZ COMERCIO DE ELETRO ELETRONIC 27.06.2011               20.000,00 0                 0                 10.03.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  13954822      1   53 ESQUADRA INVESTIMENTOS - AGENTES AUTONOM 04.07.2011                9.000,00 0                 0                 20.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  13993722      1   36 CAREN FRANCO GOULART - ME                11.07.2011               20.121,00 0                 0                 18.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14148722      1    0 M B DE SOUZA - ME                        11.08.2011               30.000,00 0                 0                 28.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14199856      1   42 RIVERO, MOREIRA E RIBEIRO ADVOGADOS      04.08.2011               60.000,00 0                 0                 22.05.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14208596      1   24 CLIMAX HOTEIS TURISMO LTDA - ME          30.08.2011              400.000,00 0                 0                 28.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14219010      1   27 CONDOMINIO RESIDENCIAL RUBI              08.07.2011                    1,00 0                 0                 02.05.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14220004      1   90 D. FISCHER & FISCHER LTDA - ME           22.08.2011                  100,00 0                 0                 30.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14254559      1   52 F.R.MENEZES COMERCIO E SERVICOS DE JARDI 19.07.2011               10.000,00 0                 0                 15.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14315743      1   65 AB EVNE RESEARCH LEVANTAMENTO & GESTAO D 31.08.2011               12.000,00 0                 0                 19.03.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14319946      1   20 JOAO PAULO PEREIRA DO NASCIMENTO - RESTA 15.09.2011               30.000,00 0                 0                 08.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14360150      1   10 E P DE BRITO                             30.09.1988               30.000,00 0                 0                 02.12.2013                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14380730      1   70 VALDIR DE MOURA GONCALVES SILICONES - EP 13.05.2011              100.000,00 0                 0                 13.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14444043      1   70 BFL COMERCIO DE PRESENTES LTDA - EPP     08.09.2011              100.000,00 0                 0                 04.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14445790      1   23 GUSTAVO DE BARROS MASIERO 41461899850    12.10.2011                    1,00 0                 0                 28.04.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14460511      1    9 UNIQUE LQD INVESTMENTS - EMPREENDIMENTOS 14.10.2011               20.000,00 0                 0                 05.11.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14533037      1   90 BARAO AUTO POSTO LTDA                    27.10.2011               30.000,00 0                 0                 13.03.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14540053      2   90 JOSE NILTON DIAS LOPES - ME              03.12.2013                    1,00 0                 0                 21.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14548447      1    4 CNC SERVICOS DE CORTE E DOBRA LTDA       27.10.2011              323.166,00 0                 0                 13.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14638793      1   83 MARIA DE LOURDES BANDEIRA DE OLIVEIRA 04 18.11.2011                    1,00 0                 0                 12.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14643556      1    0 DUE CONSULTORIA EMPRESARIAL LTDA-ME      21.11.2011               10.000,00 0                 0                 29.05.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14652942      1   69 M. C. QUARESMA & CIA LTDA ME             10.10.2011               20.000,00 0                 0                 13.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14664307      1    0 MARIA DAS GRACAS OLIVEIRA 25758803863    23.11.2011                1.000,00 0                 0                 20.03.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14667271      1    0 MEGAVIAS VIAGENS E LOCACOES LTDA - ME    01.11.2011              120.000,00 0                 0                 16.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14670523      1   50 PRIME ASSESSORIA                         08.11.2011                2.000,00 0                 0                 28.04.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14677404      1   29 CENTRO DE ATENDIMENTO ESPECIALIZADO LEA  24.10.2011                1.000,00 0                 0                 10.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14725117      1   47 KERN & OLIVEIRA ADVOGADOS ASSOCIADOS     29.11.2011               10.000,00 0                 0                 29.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14740300      1   11 IMPORTADORA E TRANSPORTADORA CONSENTINE  14.10.2011              100.000,00 0                 0                 24.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ª                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
çTRANSITO PESSJURI.CARGFICA DESENVOLVIMENTO        10/11/2014        09:16:58        - 12 -                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ç                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ç       CPF FILIAL CTRL NOME                                     DT FUND                VALOR RENDA CINDCD-COBR-RENEG CINDCD-COBR-RENEG HATULZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ç---------- ------ ---- ---------------------------------------- ---------- ----------------------- ----------------- ----------------- ----------                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14779608      1   70 B.R.F. OZIO PECAS PARA AR CONDICIONADOS  22.11.2011               10.000,00 0                 0                 10.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14793879      1   80 FRANCISCO EUDENIO SABOIA BARROS ME       09.12.2011               10.000,00 0                 0                 21.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14806323      1   81 SANDRA NUNES DE MORAIS 51128683768       27.12.2011                1.000,00 0                 0                 18.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14878973      2   13 ERMELINDA CASTREQUINI NOGUEIRA - ME      17.01.2012               40.000,00 0                 0                 02.07.2013                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14883550      1    0 COSTURATUDO MAQUINAS LTDA - EPP          09.01.2012              140.000,00 0                 0                 15.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  14928429      1   58 E COMUNICACAO PUBLICIDADE LTDA.          21.12.2011                1.000,00 0                 0                 14.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15022243      1    6 SOLANGE APARECIDA SOARES RIBEIRO 1975377 09.02.2012                5.000,00 0                 0                 22.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15058563      1    8 MADEIRANIT MADEIRAS LTDA                 29.07.1981              380.000,00 0                 0                 28.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15096206      1   34 REALIZA PRESTADORA DE SERVICOS E MANUTEN 06.02.2012              500.000,00 0                 0                 28.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15124563     73   33 JOANES INDUSTRIAL LTDA                   05.09.1946           29.050.000,00 0                 0                 21.05.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15150859      1   54 OSVALDO RIOS ME                          07.03.2012                    1,00 0                 0                 29.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15165741      1    8 MARCONDES & TAQUES LTDA - ME             05.03.2012               15.000,00 0                 0                 07.11.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15205679      1   22 ROSANE RODRIGUES MARTINS 01232411620     15.03.2012                  750,00 0                 0                 15.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15262172      1    0 ISABELA DIAS DE MORAES - ME              15.03.2012              250.000,00 0                 0                 04.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15264009      1   87 ANDERSON DELESPOSTE VIANA                26.03.2012                5.000,00 0                 0                 08.07.2013                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15304604      1    7 PAULO JUNIOR BARBOSA DA SILVA 9269125041 02.04.2012                    1,00 0                 0                 16.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15412902      1    2 EURIPEDES COSTA DA SILVA 01884038174     23.04.2012                    1,00 0                 0                 13.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15416850      1   42 GEORGE DEMETRE GAVALAS DESENHOS TECNICOS 22.03.2012                1.000,00 0                 0                 29.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15448759      1    9 FERNANDA APARECIDA DE OLIVEIRA SANTOS IN 20.04.2012               10.000,00 0                 0                 12.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15479086      1   54 PEDRO JOSE NUNES FERREIRA ME             07.05.2012               20.000,00 0                 0                 22.07.2013                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15484787      1   81 DISK CERVEJA RODRIGUES - EIRELI ME       04.05.2012               65.000,00 0                 0                 08.06.2012                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15491486      1   85 J RODRIGUES NETO - ME                    24.04.2012               10.000,00 0                 0                 23.09.2013                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15567103      1    5 LIPI SOCIEDADE DE ADVOGADOS              09.05.2012                1.000,00 0                 0                 30.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15576725      1    8 TAMY COHEN AVRAMESCU CORTES EM TECIDOS - 15.05.2012                5.000,00 0                 0                 04.02.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15601202      1   66 M. A. B. COUTO TRANSPORTES - ME          25.05.2012               20.000,00 0                 0                 14.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15647193      1   44 CAROLINE PACHECO ALVES OLIVEIRA GUEDES S 03.06.2012                    1,00 0                 0                 06.05.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15656426      1   75 LOTEADORA BOA VISTA DE SERTANOPOLIS LTDA 28.05.2012              467.442,00 0                 0                 05.11.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15745126      1   62 ZULMIRA DELGADO RODIGHERI ME             20.06.2012               20.000,00 0                 0                 06.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15745898      1    2 FRIGOALIANCA - COMERCIO VAREJISTA DE CAR 20.06.2012               10.000,00 0                 0                 30.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15746131      1   90 FRANCIELEN THAIS LORENCO 35545967877     20.06.2012               12.000,00 0                 0                 14.04.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15764409      1   51 ELAINE BERGUE 09380700881                23.06.2012                    1,00 0                 0                 23.07.2012                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15809362      1    3 VILLAGIO DI GRAVATAL CONSTRUCOES LTDA    27.06.2012               20.000,00 0                 0                 09.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15811589      1   85 NUCLEO DE HABITOS E ARTE CULINARIA INFAN 22.06.2012                2.000,00 0                 0                 29.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  15981913      1    3 J ANTONIO DIAS GOIANO ME                 18.02.1988                1.000,00 0                 0                 17.12.2013                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  16367653      2   24 TELMART TECNOLOGIAS DA INFORMACAO E COMU 04.09.2012            1.000.000,00 0                 0                 06.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  16434765      1   70 DEMIURGUS PARTICIPACOES LTDA.            29.06.2012              100.000,00 0                 0                 16.01.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  16571585      1   30 VALERIA APARECIDA RUIVO LEONEL - ME      16.08.2011               10.000,00 0                 0                 25.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  16573112      1   71 CONDOMINIO RESIDENCIAL AQUARIUS          25.06.2012                    0,01 0                 0                 13.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  16628572      1   50 COMERCIAL PINA LTDA                      03.08.2012               60.000,00 0                 0                 31.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  16671526      1   33 MOTORPARTS COMERCIO DE AUTO PECAS LTDA - 31.07.2012               60.000,00 0                 0                 29.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  16714911      1   10 EURO77 COMERCIO DE SUBPRODUTOS BOVINOS L 16.08.2012               50.000,00 0                 0                 29.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
